#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


綜藝,#genre#
CCTV3,https://stream.freetv.fun/cctv3-52.ctv
CCTV3,https://stream.freetv.fun/cctv3-53.ctv
CCTV3,https://stream.freetv.fun/cctv3-54.ctv
CCTV3,https://stream.freetv.fun/cctv3-55.ctv
CCTV3,https://stream.freetv.fun/cctv3-56.ctv
CCTV3,https://stream.freetv.fun/cctv3-57.ctv
CCTV3,https://stream.freetv.fun/cctv3-58.m3u8
CCTV3,https://stream.freetv.fun/cctv3-59.m3u8
CCTV3,https://stream.freetv.fun/cctv3-60.m3u8
CCTV3,https://stream.freetv.fun/cctv3-61.m3u8
CCTV3,https://stream.freetv.fun/cctv3-62.ctv
CCTV3,https://stream.freetv.fun/cctv3-26.m3u8
CCTV3,https://stream.freetv.fun/cctv3-38.m3u8
CCTV3,https://stream.freetv.fun/cctv3-63.m3u8
CCTV3[ipv6],https://stream.freetv.fun/ipv6-cctv3-64.m3u8
CCTV3,https://stream.freetv.fun/cctv3-zong-yi-1.m3u8
CCTV3,https://stream.freetv.fun/cctv3-65.m3u8
CCTV3,https://stream.freetv.fun/cctv3-66.m3u8
CCTV3[geo-blocked],https://stream.freetv.fun/cctv3-3.m3u8
CCTV3[ipv6],https://stream.freetv.fun/ipv6-cctv3-5.m3u8
CCTV3,https://stream.freetv.fun/cctv3-7.m3u8
CCTV3,https://stream.freetv.fun/cctv3-8.m3u8
CCTV3,https://stream.freetv.fun/cctv3-9.m3u8
CCTV3,https://stream.freetv.fun/cctv3-10.m3u8
CCTV3,https://stream.freetv.fun/cctv3-11.m3u8
CCTV3[ipv6],https://stream.freetv.fun/ipv6-cctv3-1.m3u8
CCTV3,https://stream.freetv.fun/cctv3-6.m3u8
CCTV風雲音樂,https://stream.freetv.fun/cctvfeng-yun-yin-le-3.ctv
CCTV風雲音樂,https://stream.freetv.fun/cctvfeng-yun-yin-le-2.m3u8
CCTV風雲音樂,https://stream.freetv.fun/cctvfeng-yun-yin-le-1.m3u8
NEWTV超級綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvchao-ji-zong-yi-1.m3u8
NEWTV超級綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvchao-ji-zong-yi-2.m3u8
NEWTV超級綜藝,https://stream.freetv.fun/newtvchao-ji-zong-yi-3.m3u8
NEWTV超級綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvchao-ji-zong-yi-4.m3u8
NEWTV超級綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvchao-ji-zong-yi-5.m3u8
NEWTV金牌綜藝,https://stream.freetv.fun/newtvjin-pai-zong-yi-1.m3u8
NEWTV金牌綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvjin-pai-zong-yi-2.m3u8
NEWTV金牌綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvjin-pai-zong-yi-3.m3u8
NEWTV金牌綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvjin-pai-zong-yi-4.m3u8
NEWTV金牌綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvjin-pai-zong-yi-5.m3u8
NEWTV金牌綜藝[ipv6],https://stream.freetv.fun/ipv6-newtvjin-pai-zong-yi-6.m3u8
NEWTV金牌綜藝[geo-blocked],https://stream.freetv.fun/newtvjin-pai-zong-yi-7.ctv
內蒙古文體娛樂,https://stream.freetv.fun/nei-meng-gu-wen-ti-yu-le-1.m3u8
內蒙古文體娛樂,https://stream.freetv.fun/nei-meng-gu-wen-ti-1.ctv
北京淘娛樂,https://stream.freetv.fun/bei-jing-tao-yu-le-2.ctv
北京淘娛樂,https://stream.freetv.fun/bei-jing-tao-yu-le-3.ctv
北京淘娛樂,https://stream.freetv.fun/bei-jing-tao-yu-le-4.ctv
北京淘娛樂,https://stream.freetv.fun/bei-jing-tao-yu-le-1.ctv
南京娛樂[geo-blocked],https://stream.freetv.fun/nan-jing-yu-le-2.m3u8
南京娛樂[geo-blocked],https://stream.freetv.fun/nan-jing-yu-le-3.m3u8
南京娛樂[geo-blocked],https://stream.freetv.fun/nan-jing-yu-le-4.m3u8
南京娛樂[geo-blocked],https://stream.freetv.fun/nan-jing-yu-le-5.m3u8
南京娛樂[geo-blocked],https://stream.freetv.fun/jiang-su--nan-jing-yu-le-1.m3u8
南京娛樂[geo-blocked],https://stream.freetv.fun/nan-jing-yu-le-1.m3u8
安徽綜藝體育,https://stream.freetv.fun/an-hui-zong-yi-ti-yu-1.m3u8
安徽綜藝體育,https://stream.freetv.fun/an-hui-zong-yi-ti-yu-2.m3u8
安徽綜藝體育,https://stream.freetv.fun/an-hui-zong-yi-ti-yu-3.m3u8
安徽綜藝體育,https://stream.freetv.fun/an-hui-zong-yi-ti-yu-4.ctv
安徽綜藝體育,https://stream.freetv.fun/an-hui-zong-yi-ti-yu-5.m3u8
山東綜藝,https://stream.freetv.fun/shan-dong-zong-yi-1.m3u8
山東綜藝,https://stream.freetv.fun/shan-dong-zong-yi-4.m3u8
山東綜藝,https://stream.freetv.fun/shan-dong-zong-yi-6.ctv
山東綜藝,https://stream.freetv.fun/shan-dong-zong-yi-7.ctv
山東綜藝,https://stream.freetv.fun/shan-dong-zong-yi-9.ctv
廣東綜藝,https://stream.freetv.fun/yan-dong-zong-yi-2.ctv
廣東綜藝,https://stream.freetv.fun/yan-dong-zong-yi-1.m3u8
廣東綜藝4K,https://stream.freetv.fun/yan-dong-zong-yi--4k3-1.ctv
廣東綜藝4K,https://stream.freetv.fun/yan-dong-zong-yi-3.ctv
廣西綜藝,https://stream.freetv.fun/yan-xi-zong-yi-1.m3u8
廣西綜藝,https://stream.freetv.fun/yan-xi-zong-yi-4.ctv
樂遊頻道[ipv6],https://stream.freetv.fun/ipv6-le-you-2.m3u8
江蘇綜藝,https://stream.freetv.fun/jiang-su-zong-yi-1.m3u8
江蘇綜藝[geo-blocked],https://stream.freetv.fun/jiang-su-zong-yi-2.ctv
江蘇綜藝,https://stream.freetv.fun/jiang-su-zong-yi-3.ctv
河北雜技,https://stream.freetv.fun/he-bei-za-ji-3.m3u8
河北雜技,https://stream.freetv.fun/he-bei-za-ji-4.m3u8
河北雜技,https://stream.freetv.fun/he-bei-za-ji-5.ctv
深圳娛樂,https://stream.freetv.fun/shen-zhen-yu-le-1.m3u8
深圳娛樂,https://stream.freetv.fun/shen-zhen-yu-le-2.m3u8
深圳娛樂,https://stream.freetv.fun/shen-zhen-yu-le-5.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-1.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-2.ctv
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-4.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-5.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-6.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-7.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-8.m3u8
湖南娛樂[geo-blocked],https://stream.freetv.fun/hu-nan-yu-le-11.ctv
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-13.ctv
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-14.m3u8
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-16.ctv
湖南娛樂,https://stream.freetv.fun/hu-nan-yu-le-3.m3u8
濟南娛樂,https://stream.freetv.fun/ji-nan-yu-le-1.m3u8
濟南娛樂,https://stream.freetv.fun/ji-nan-yu-le-3.ctv
石家莊娛樂,https://stream.freetv.fun/he-bei-shi-jia-zhuang-yu-le-1.m3u8
石家莊娛樂,https://stream.freetv.fun/shi-jia-zhuang-yu-1.m3u8
雲南娛樂,https://stream.freetv.fun/yun-nan-yu-le-1.m3u8
雲南娛樂,https://stream.freetv.fun/yun-nan-yu-le-3.m3u8
雲南娛樂,https://stream.freetv.fun/yun-nan-yu-le-4.m3u8
綜合,#genre#
BesTV LIVE,https://stream.freetv.fun/bestv-1.ctv
CCTV1,https://stream.freetv.fun/cctv1-34.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-20.m3u8
CCTV1,https://stream.freetv.fun/cctv1-24.m3u8
CCTV1,https://stream.freetv.fun/cctv1zong-he-5.m3u8
CCTV1,https://stream.freetv.fun/cctv-01-1.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-3.m3u8
CCTV1,https://stream.freetv.fun/cctv1zong-he-2.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-4.ctv
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-25.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-26.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-27.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-28.m3u8
CCTV1,https://stream.freetv.fun/cctv1-29.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv-1-5.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-6.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-7.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv-1-8.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv-1-9.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-10.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-11.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv-1-12.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-13.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-14.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-15.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-16.m3u8
CCTV1,https://stream.freetv.fun/cctv1-zong-he-2.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-30.m3u8
CCTV1,https://stream.freetv.fun/cctv1-31.m3u8
CCTV1,https://stream.freetv.fun/cctv1-32.m3u8
CCTV1,https://stream.freetv.fun/cctv1-33.ctv
CCTV1,https://stream.freetv.fun/cctv1-70.m3u8
CCTV1,https://stream.freetv.fun/cctv1-35.m3u8
CCTV1,https://stream.freetv.fun/cctv1hd-1.m3u8
CCTV1,https://stream.freetv.fun/cctv1-36.m3u8
CCTV1,https://stream.freetv.fun/cctv1-37.m3u8
CCTV1,https://stream.freetv.fun/cctv1-38.m3u8
CCTV1,https://stream.freetv.fun/cctv1zong-he-3.m3u8
CCTV1,https://stream.freetv.fun/cctv1zong-he-4.m3u8
CCTV1,https://stream.freetv.fun/cctv1zong-he-6.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1zong-he-7.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1zong-he-8.m3u8
CCTV1,https://stream.freetv.fun/cctv1-39.ctv
CCTV1,https://stream.freetv.fun/cctv1-40.ctv
CCTV1,https://stream.freetv.fun/cctv1-41.ctv
CCTV1,https://stream.freetv.fun/cctv1-42.m3u8
CCTV1,https://stream.freetv.fun/cctv1-44.ctv
CCTV1[geo-blocked],https://stream.freetv.fun/cctv1-45.ctv
CCTV1,https://stream.freetv.fun/cctv1-46.ctv
CCTV1,https://stream.freetv.fun/cctv1-47.ctv
CCTV1,https://stream.freetv.fun/cctv1-48.ctv
CCTV1,https://stream.freetv.fun/cctv1-49.ctv
CCTV1,https://stream.freetv.fun/cctv1-50.ctv
CCTV1,https://stream.freetv.fun/cctv1-51.ctv
CCTV1,https://stream.freetv.fun/cctv1-52.ctv
CCTV1,https://stream.freetv.fun/cctv1-53.ctv
CCTV1,https://stream.freetv.fun/cctv1-54.ctv
CCTV1,https://stream.freetv.fun/cctv1-55.ctv
CCTV1,https://stream.freetv.fun/cctv1-56.ctv
CCTV1,https://stream.freetv.fun/cctv1-57.ctv
CCTV1,https://stream.freetv.fun/cctv1-58.ctv
CCTV1,https://stream.freetv.fun/cctv1-59.ctv
CCTV1,https://stream.freetv.fun/cctv1-60.m3u8
CCTV1,https://stream.freetv.fun/cctv1-61.m3u8
CCTV1[geo-blocked],https://stream.freetv.fun/cctv-1-18.m3u8
CCTV1,https://stream.freetv.fun/cctv1-62.m3u8
CCTV1,https://stream.freetv.fun/cctv1-63.m3u8
CCTV1,https://stream.freetv.fun/cctv1-64.ctv
CCTV1,https://stream.freetv.fun/cctv1-65.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-10.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-12.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-13.m3u8
CCTV1,https://stream.freetv.fun/cctv1-14.m3u8
CCTV1,https://stream.freetv.fun/cctv1-43.m3u8
CCTV1,https://stream.freetv.fun/cctv1-17.m3u8
CCTV1,https://stream.freetv.fun/cctv1-71.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-19.m3u8
CCTV1,https://stream.freetv.fun/cctv1-23.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-2.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-1.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-7.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-9.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-11.m3u8
CCTV1,https://stream.freetv.fun/cctv-1-1.m3u8
CCTV1,https://stream.freetv.fun/cctv-plus--1-1.m3u8
CCTV1,https://stream.freetv.fun/cctv1-21.m3u8
CCTV1,https://stream.freetv.fun/cctv1-2.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-3.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-4.m3u8
CCTV1,https://stream.freetv.fun/cctv1-5.m3u8
CCTV1,https://stream.freetv.fun/cctv1-6.m3u8
CCTV1,https://stream.freetv.fun/cctv1-8.m3u8
CCTV1,https://stream.freetv.fun/cctv1-18.m3u8
CCTV1[ipv6],https://stream.freetv.fun/ipv6-cctv1-22.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-3.m3u8
CCTV12,https://stream.freetv.fun/cctv12-4.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-5.m3u8
CCTV12,https://stream.freetv.fun/cctv12-6.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-7.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-8.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-9.m3u8
CCTV12,https://stream.freetv.fun/cctv12-10.m3u8
CCTV12,https://stream.freetv.fun/cctv12-11.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-12.m3u8
CCTV12,https://stream.freetv.fun/cctv12-13.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-14.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-15.m3u8
CCTV12,https://stream.freetv.fun/cctv12-16.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-1.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-17.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-18.m3u8
CCTV12,https://stream.freetv.fun/cctv12-19.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-2.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-3.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-4.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-5.m3u8
CCTV12,https://stream.freetv.fun/cctv12fa-zhi-1.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-20.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-21.m3u8
CCTV12,https://stream.freetv.fun/cctv12-22.m3u8
CCTV12,https://stream.freetv.fun/cctv12-23.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-6.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-7.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-8.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-10.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-11.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-12.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-13.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-14.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-15.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-16.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv-12-17.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-18.m3u8
CCTV12,https://stream.freetv.fun/cctv-12-19.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-25.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-26.m3u8
CCTV12,https://stream.freetv.fun/cctv12-27.m3u8
CCTV12,https://stream.freetv.fun/cctv12-28.m3u8
CCTV12,https://stream.freetv.fun/cctv12-29.ctv
CCTV12,https://stream.freetv.fun/cctv12-30.m3u8
CCTV12,https://stream.freetv.fun/cctv12hd-1.m3u8
CCTV12,https://stream.freetv.fun/cctv12-31.m3u8
CCTV12,https://stream.freetv.fun/cctv12-32.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-33.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-34.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-35.m3u8
CCTV12,https://stream.freetv.fun/cctv12-36.ctv
CCTV12,https://stream.freetv.fun/cctv12-39.m3u8
CCTV12,https://stream.freetv.fun/cctv12-42.ctv
CCTV12[geo-blocked],https://stream.freetv.fun/cctv12-43.ctv
CCTV12,https://stream.freetv.fun/cctv12-44.ctv
CCTV12,https://stream.freetv.fun/cctv12-45.ctv
CCTV12,https://stream.freetv.fun/cctv12-46.ctv
CCTV12,https://stream.freetv.fun/cctv12-47.ctv
CCTV12,https://stream.freetv.fun/cctv12-48.ctv
CCTV12,https://stream.freetv.fun/cctv12-49.ctv
CCTV12,https://stream.freetv.fun/cctv12-50.ctv
CCTV12,https://stream.freetv.fun/cctv12-51.ctv
CCTV12,https://stream.freetv.fun/cctv12-52.ctv
CCTV12,https://stream.freetv.fun/cctv12-53.m3u8
CCTV12,https://stream.freetv.fun/cctv12-54.m3u8
CCTV12,https://stream.freetv.fun/cctv12-55.m3u8
CCTV12,https://stream.freetv.fun/cctv12-56.m3u8
CCTV12,https://stream.freetv.fun/cctv12-57.ctv
CCTV12,https://stream.freetv.fun/cctv12-58.m3u8
CCTV12,https://stream.freetv.fun/cctv12-59.m3u8
CCTV12,https://stream.freetv.fun/cctv12-60.m3u8
CCTV12,https://stream.freetv.fun/cctv12-61.m3u8
CCTV12,https://stream.freetv.fun/cctv12-62.m3u8
CCTV12,https://stream.freetv.fun/cctv12-63.m3u8
CCTV12,https://stream.freetv.fun/cctv12-she-hui-yu-fa-1.m3u8
CCTV12,https://stream.freetv.fun/cctv-12fa-zhi-1.m3u8
CCTV12,https://stream.freetv.fun/cctv12-64.m3u8
CCTV12,https://stream.freetv.fun/cctv12-65.m3u8
CCTV12[ipv6],https://stream.freetv.fun/ipv6-cctv12-1.m3u8
CCTV12,https://stream.freetv.fun/cctv12-2.m3u8
CCTV4中文國際歐洲,https://stream.freetv.fun/cctv-4zhong-wen-guo-ji-1.m3u8
CCTV4中文國際歐洲,https://stream.freetv.fun/cctv-4-zhong-wen-guo-ji--ou-zhou-hd-1.ctv
CCTV4中文國際歐洲,https://stream.freetv.fun/cctv-4zhong-wen-guo-ji-2.m3u8
CCTV4中文國際美洲,https://stream.freetv.fun/cctv-4-zhong-wen-guo-ji--mei-zhou-hd-1.ctv
CCTV4中文國際美洲,https://stream.freetv.fun/cctv4zhong-wen-guo-ji-2.m3u8
CCTV4中文國際美洲,https://stream.freetv.fun/cctv4zhong-wen-guo-ji-3.m3u8
CCTV4中文國際美洲,https://stream.freetv.fun/cctv4zhong-wen-guo-ji-5.m3u8
CCTV4中文國際美洲[ipv6],https://stream.freetv.fun/ipv6-cctv4zhong-wen-guo-ji-6.m3u8
CCTV4中文國際美洲[ipv6],https://stream.freetv.fun/ipv6-cctv4zhong-wen-guo-ji-7.m3u8
CCTV央視文化精品,https://stream.freetv.fun/cctv-wen-hua-jing-pin-1.ctv
CCTV老故事[geo-blocked],https://stream.freetv.fun/cctvlao-gu-shi-1.ctv
CGTN Español[geo-blocked],https://stream.freetv.fun/cbn-espanol-1.m3u8
CGTN Español[geo-blocked],https://stream.freetv.fun/cbn-espanol-2.m3u8
CGTN Español,https://stream.freetv.fun/cgtn-espanol-2.m3u8
CGTN Español,https://stream.freetv.fun/cgtn-espanol-1.m3u8
CGTN Français,https://stream.freetv.fun/cgtn-francais-1.m3u8
CGTN Français,https://stream.freetv.fun/rt-francais-1.m3u8
CGTN Français,https://stream.freetv.fun/rt-francais-2.m3u8
CGTN Pусский,https://stream.freetv.fun/cgtn-russkii-1.m3u8
CGTN Pусский,https://stream.freetv.fun/cgtn-russkii-2.m3u8
NEWTV中國功夫[ipv6],https://stream.freetv.fun/ipv6-newtvzhong-guo-gong-fu-2.m3u8
NEWTV中國功夫,https://stream.freetv.fun/newtvzhong-guo-gong-fu-3.m3u8
NEWTV中國功夫[ipv6],https://stream.freetv.fun/ipv6-newtvzhong-guo-gong-fu-4.m3u8
