更新时间,#genre#
CCTV-12,https://stream.freetv.fun/cctv12-12.ctv
CCTV-12,https://stream.freetv.fun/cctv12-13.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-16.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-19.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-2.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-23.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-24.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-27.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-28.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-29.ctv
CCTV-12,https://stream.freetv.fun/cctv12-30.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-31.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-32.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-38.ctv
CCTV-12,https://stream.freetv.fun/cctv12-4.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-41.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-43.ctv
CCTV-12,https://stream.freetv.fun/cctv12-44.ctv
CCTV-12,https://stream.freetv.fun/cctv12-45.ctv
CCTV-12,https://stream.freetv.fun/cctv12-46.ctv
CCTV-12,https://stream.freetv.fun/cctv12-47.ctv
CCTV-12,https://stream.freetv.fun/cctv12-48.ctv
CCTV-12,https://stream.freetv.fun/cctv12-49.ctv
CCTV-12,https://stream.freetv.fun/cctv12-50.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-52.ctv
CCTV-12,https://stream.freetv.fun/cctv12-53.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-54.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-55.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-56.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-6.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-60.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-61.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-64.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-65.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-she-hui-yu-fa-1.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-she-hui-yu-fa-2.m3u8
CCTV-12,https://stream.freetv.fun/cctv12-she-hui-yu-fa-3.m3u8
CCTV-12,https://stream.freetv.fun/cctv12fa-zhi-1.m3u8
CCTV-12,https://stream.freetv.fun/cctv12fa-zhi-2.m3u8
CCTV-12,https://stream.freetv.fun/cctv12hd-1.m3u8
CCTV-4,https://stream.freetv.fun/cctv-4-zhong-wen-guo-ji--mei-zhou-1.ctv
CCTV-4,https://stream.freetv.fun/cctv-4-zhong-wen-guo-ji--ou-zhou-1.ctv
CCTV-4,https://stream.freetv.fun/cctv-4-zhong-wen-guo-ji-1.m3u8
CCTV-4,https://stream.freetv.fun/cctv-4zhong-wen-guo-ji-1.m3u8
CCTV-4,https://stream.freetv.fun/cctv4zhong-wen-guo-ji-2.m3u8
CCTV-4,https://stream.freetv.fun/cctv4zhong-wen-guo-ji-5.m3u8
CCTV-央視文化精品,https://stream.freetv.fun/cctv-wen-hua-jing-pin-1.ctv
CCTV-央視文化精品,https://stream.freetv.fun/cctvwen-hua-jing-pin-2.m3u8
CCTV-老故事,https://stream.freetv.fun/cctvlao-gu-shi-1.ctv
CGTN Español,https://stream.freetv.fun/cgtn-espanol-1.m3u8
CGTN Español,https://stream.freetv.fun/cgtn-espanol-2.m3u8
CGTN Français,https://stream.freetv.fun/rt-francais-1.m3u8
CGTN Pусский,https://stream.freetv.fun/cgtn-russkii-2.m3u8
Channel 5,https://stream.freetv.fun/channel-5-1.ctv
Channel 5,https://stream.freetv.fun/dc-council-channel-1.m3u8
Eleven Australia,rtmp://f13h.mine.nu/sat/tv731
Eleven Australia,rtmp://f13h.mine.nu/sat/tv741
Fashion TV UK,https://stream.freetv.fun/fashion-4k-1.m3u8
ITV 1,https://stream.freetv.fun/itv-1-2.ctv
ITV 2 UK,https://stream.freetv.fun/itv-2-2.ctv
ITV 3,https://stream.freetv.fun/itv-3-2.ctv
MAX,https://stream.freetv.fun/tv-max-1.m3u8
MOMO綜合,rtmp://f13h.mine.nu/sat/tv761
NEWTV中國功夫,https://stream.freetv.fun/newtvzhong-guo-gong-fu-3.m3u8
NEWTV軍事評論,https://stream.freetv.fun/newtvjun-shi-ping-lun-3.m3u8
Now TV,https://stream.freetv.fun/axs-tv-now-2.m3u8
Now TV,https://stream.freetv.fun/axs-tv-now-4.m3u8
Paramount Network,https://stream.freetv.fun/paramount-2.ctv
Sky Movies Drama & Romance,https://stream.freetv.fun/sky-drama-1.ctv
TVB J1,https://stream.freetv.fun/tvb-j2-1.m3u8
TVBS Asia,https://stream.freetv.fun/tvbs-aisa-1.m3u8
TVBS,https://stream.freetv.fun/tvbs-6.m3u8
TVB翡翠,https://stream.freetv.fun/tvbfei-cui-3.m3u8
TVB翡翠,https://stream.freetv.fun/tvbfei-cui-4.ctv
UNIVERSAL TV,https://stream.freetv.fun/universal-premiere-sd-1.ctv
Venus TV UK,https://stream.freetv.fun/venus-1.ctv
三立綜合,https://stream.freetv.fun/san-li-zong-he-1.m3u8
上海都市,https://stream.freetv.fun/shang-hai-du-shi-5.ctv
上虞新商都,https://stream.freetv.fun/shang-yu-3xin-shang-du-1.m3u8
上虞新商都,https://stream.freetv.fun/shang-yu-xin-shang-du-2.m3u8
中天亞洲,https://stream.freetv.fun/zhong-tian--ya-zhou-1.m3u8
中天亞洲FHD,https://stream.freetv.fun/zhong-tian-ya-zhou-2.m3u8
中視,https://stream.freetv.fun/zhong-shi-8.m3u8
中視,rtmp://f13h.mine.nu/sat/tv091
佛山綜合,https://stream.freetv.fun/fo-shan-zong-he-1.ctv
佛山綜合,https://stream.freetv.fun/fo-shan-zong-he-2.ctv
佛山綜合,https://stream.freetv.fun/fo-shan-zong-he-3.ctv
內江科教生活,rtmp://njzb.scnj.tv:1938/live/kjpd_kjpd800
內江綜合,https://stream.freetv.fun/nei-jiang-zong-he-1.m3u8
內蒙古經濟生活,https://stream.freetv.fun/nei-meng-gu-jing-ji-sheng-huo-1.m3u8
內蒙古蒙語,https://stream.freetv.fun/nei-meng-gu-meng-yu-wen-hua-1.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-meng-yu-wei-shi-1.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-shi-1.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-1.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-10.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-11.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-12.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-13.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-15.ctv
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-21.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-23.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-24.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-25.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-26.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-27.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-28.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-29.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-3.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-32.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-34.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-35.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-37.ctv
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-38.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-40.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-44.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-45.ctv
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-6.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-7.m3u8
內蒙古衛視,https://stream.freetv.fun/nei-meng-gu-wei-shi-9.ctv
內蒙古衛視,https://stream.freetv.fun/nei-meng-wei-shi-1.m3u8
內蒙古農牧,https://stream.freetv.fun/nei-meng-gu-nong-mu-1.m3u8
八大綜合,https://stream.freetv.fun/ba-da-zong-he-2.m3u8
公視,https://stream.freetv.fun/gong-shi-2.m3u8
公視,https://stream.freetv.fun/gong-shi-3.m3u8
凤凰中文,https://stream.freetv.fun/03fa44bc510bac215c386e4e02bb5ecf4236b348e53ff4e3f0b8bd721cbaf142.ctv
凤凰中文,https://stream.freetv.fun/055fd0088b3f216546c19d45700775c682b30836f177ac327bf5f56ae4fcb7b4.ctv
凤凰中文,https://stream.freetv.fun/22448838d0d3b395b90859ec0fb68ea82ac112fe9b29ed03122106fc6218d339.m3u8
凤凰中文,https://stream.freetv.fun/62d74be30d8730ee2b7ff62c6e79642254209fc739c8c08065c467a083f9f8e4.ctv
凤凰中文,https://stream.freetv.fun/a69efa1a0897a5f69ceed5b9cb6ee600febec9eb51447544a2d74a43cd89059e.ctv
凤凰测试,https://stream.freetv.fun/72d84f92913ca494af3fc278402cbc84cb371aa17c90b241c1f6f9c9db2fad8d.ctv
凤凰资讯,https://stream.freetv.fun/365abed617311b3087815270a01bbb1d65df0daff72de9def9891bdda280b5bf.m3u8
凤凰资讯,https://stream.freetv.fun/5d7829f1e2f83754bf297d6f0876f1a859e5b39bc9d000e4d1041c2a44340812.ctv
凤凰资讯,https://stream.freetv.fun/694fdb1003254a4701099d3cb0b5ddd644fb51c13cf19eeab026440b3069d3c3.m3u8
凤凰资讯,https://stream.freetv.fun/6a18a5b48dd18355b53011a2ed5b8d9a3c044e189435f374f1fbe8d30dca0bf9.ctv
凤凰资讯,https://stream.freetv.fun/b5d918869ad35ba4c99c6a12cfa87469e8783cb4b7d8d8342dcbba12c71d21b3.m3u8
凤凰资讯,https://stream.freetv.fun/ef8604e01a7fb4c5ca1c4ebd7d257a0eb177ed122ef87e1e565b3e3025e7d255.ctv
凤凰资讯,https://stream.freetv.fun/f28f307d60caeb98e000700b12f96fefab1d01f7c3fe468a91b003d9d00f6343.m3u8
凤凰资讯,https://stream.freetv.fun/f7e68fd608138dfdaf65c123b8d96906a9b612e027b768b0f22473f43d2c2e4d.ctv
北京生活,https://stream.freetv.fun/bei-jing-sheng-huo-1.ctv
北京生活,https://stream.freetv.fun/bei-jing-sheng-huo-3.ctv
北京生活,https://stream.freetv.fun/bei-jing-sheng-huo-4.ctv
北京衛視 HD,https://stream.freetv.fun/bei-jing-wei-shi-76.m3u8
北京衛視,https://stream.freetv.fun/bei-jing-wei-shi-10.m3u8
北京衛視,https://stream.freetv.fun/bei-jing-wei-shi-22.m3u8
