更新时间,#genre#
20240610,url
卫视频道,#genre#
东南卫视,https://live.goodiptv.club/api/sxg.php?id=dnwsfjwsH265_4000,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/sxg.m3u
东南卫视,https://live.goodiptv.club/api/sxg.php?id=dnwsfjwsH265_4000,output.txt
东南卫视,https://live.goodiptv.club/api/yqgd.php?id=dnws,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/yqgd.m3u
东南卫视,https://live.goodiptv.club/api/yqgd.php?id=dnws,output.txt
东南卫视,https://live.metshop.top/bestv.php?id=dnwshd8m/8000000,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/newbestv.m3u
东南卫视,https://live.metshop.top/bestv.php?id=dnwshd8m/8000000,output.txt
东南卫视,https://live.metshop.top/hbgd.php?id=dnwshd_3000,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/hbgd.m3u
东南卫视,https://live.metshop.top/hbgd.php?id=dnwshd_3000,output.txt
东南卫视,https://live.metshop.top/msp.php?id=dnws,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/msp.m3u
东南卫视,https://live.metshop.top/msp.php?id=dnws,output.txt
东方卫视,http://111.74.155.231:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0,dog.txt
东方卫视,http://111.74.155.231:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0,output.txt
东方卫视,http://111.75.151.236:50085/newlive/live/hls/23/live.m3u8,dog.txt
东方卫视,http://111.75.151.236:50085/newlive/live/hls/23/live.m3u8,output.txt
东方卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel26/1300.m3u8,https://m3u.ibert.me/txt/j_home.txt
东方卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel26/1300.m3u8,output.txt
东方卫视,http://123.154.30.252:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0,dog.txt
东方卫视,http://123.154.30.252:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0,https://hub.gitmirror.com/https://raw.githubusercontent.com/ssili126/tv/main/itvlist.txt
东方卫视,http://123.154.30.252:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0,output.txt
东方卫视,http://124.165.251.82:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,https://hub.gitmirror.com/https://raw.githubusercontent.com/ssili126/tv/main/itvlist.txt
东方卫视,http://124.165.251.82:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,output.txt
东方卫视,http://175.10.228.184:9998/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,dog.txt
东方卫视,http://175.10.228.184:9998/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,output.txt
东方卫视,http://182.46.8.161:8018/hls/54/index.m3u8,dog.txt
东方卫视,http://182.46.8.161:8018/hls/54/index.m3u8,output.txt
东方卫视,http://192.168.10.1:5678/gudou.php?id=dongfangHD_7000,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/gudou.m3u
东方卫视,http://192.168.10.1:5678/gudou.php?id=dongfangHD_7000,output.txt
东方卫视,http://192.168.10.1:5678/gudou.php?phone=你的手机号&ptoken=你的ptoken&pserialnumber=你的pserialnumber&cid=你的cid&id=dongfangHD_7000,https://hub.gitmirror.com/https://raw.githubusercontent.com/Ftindy/IPTV-URL/main/gudouexample.m3u
东方卫视,http://192.168.10.1:5678/gudou.php?phone=你的手机号&ptoken=你的ptoken&pserialnumber=你的pserialnumber&cid=你的cid&id=dongfangHD_7000,output.txt
